date,asset_i,asset_j,corr
2020-07-31,IEF,IEF,0.9999999999999999
2020-07-31,IEF,TLT,0.7716557975863394
2020-07-31,IEF,TIP,0.7661375427943294
2020-07-31,IEF,LQD,0.10154061493950695
2020-07-31,IEF,VNQ,0.13195783299288136
2020-07-31,IEF,GLD,0.11535049212124834
2020-07-31,IEF,DBC,0.092497213398026
2020-07-31,TLT,SPY,-0.1896902616005923
2020-07-31,TLT,VEA,-0.22169557445901758
2020-07-31,TLT,EEM,-0.2235710909403999
2020-07-31,TLT,IEF,0.7716557975863394
2020-07-31,TLT,TLT,1.0
2020-07-31,TLT,TIP,0.7695866768327949
2020-07-31,TLT,LQD,0.05771931755034893
2020-07-31,TLT,VNQ,0.11982570597966229
2020-07-31,TLT,GLD,0.1302260772656641
2020-07-31,TLT,DBC,0.0973815241363047
2020-07-31,TIP,SPY,-0.18213570712899949
2020-07-31,TIP,VEA,-0.1924870898895387
2020-07-31,TIP,EEM,-0.19043385309237412
2020-07-31,TIP,IEF,0.7661375427943294
2020-07-31,TIP,TLT,0.7695866768327949
2020-07-31,TIP,TIP,0.9999999999999998
2020-07-31,TIP,LQD,0.09463337376847719
2020-07-31,TIP,VNQ,0.11255879425084342
2020-07-31,TIP,GLD,0.10901880915226987
2020-07-31,TIP,DBC,0.0765213051896498
2020-07-31,LQD,SPY,0.46897221743485007
2020-07-31,LQD,VEA,0.4497172927536537
2020-07-31,LQD,EEM,0.4295519050144861
2020-07-31,LQD,IEF,0.10154061493950695
2020-07-31,LQD,TLT,0.05771931755034893
2020-07-31,LQD,TIP,0.09463337376847719
2020-07-31,LQD,LQD,1.0
2020-07-31,LQD,VNQ,0.11859240715631988
2020-07-31,LQD,GLD,0.07198432378500538
2020-07-31,LQD,DBC,0.09698340350404637
2020-07-31,VNQ,SPY,0.2661679503021401
2020-07-31,VNQ,VEA,0.2527553077294062
2020-07-31,VNQ,EEM,0.29629254146405637
2020-07-31,VNQ,IEF,0.13195783299288136
2020-07-31,VNQ,TLT,0.11982570597966229
2020-07-31,VNQ,TIP,0.11255879425084342
2020-07-31,VNQ,LQD,0.11859240715631988
2020-07-31,VNQ,VNQ,1.0
2020-07-31,VNQ,GLD,0.10360706096109701
2020-07-31,VNQ,DBC,0.3557370550054796
2020-07-31,GLD,SPY,0.23988450872713496
2020-07-31,GLD,VEA,0.23848170592200357
2020-07-31,GLD,EEM,0.23497350181501933
2020-07-31,GLD,IEF,0.11535049212124834
2020-07-31,GLD,TLT,0.1302260772656641
2020-07-31,GLD,TIP,0.10901880915226987
2020-07-31,GLD,LQD,0.07198432378500538
2020-07-31,GLD,VNQ,0.10360706096109701
2020-07-31,GLD,GLD,1.0
2020-07-31,GLD,DBC,0.13058312857751578
2020-07-31,DBC,SPY,0.2673295842572432
2020-07-31,DBC,VEA,0.23308360640114034
2020-07-31,DBC,EEM,0.2683489746460911
2020-07-31,DBC,IEF,0.092497213398026
2020-07-31,DBC,TLT,0.0973815241363047
2020-07-31,DBC,TIP,0.0765213051896498
2020-07-31,DBC,LQD,0.09698340350404637
2020-07-31,DBC,VNQ,0.3557370550054796
2020-07-31,DBC,GLD,0.13058312857751578
2020-07-31,DBC,DBC,1.0
2020-08-31,SPY,SPY,0.9999999999999998
2020-08-31,SPY,VEA,0.7531136691637729
2020-08-31,SPY,EEM,0.7416651355659908
2020-08-31,SPY,IEF,-0.19501118587140628
2020-08-31,SPY,TLT,-0.19045010229967577
2020-08-31,SPY,TIP,-0.17811717457079926
2020-08-31,SPY,LQD,0.4624583642831189
2020-08-31,SPY,VNQ,0.24539636050583186
2020-08-31,SPY,GLD,0.23567803775509555
2020-08-31,SPY,DBC,0.258564036186581
2020-08-31,VEA,SPY,0.7531136691637729
2020-08-31,VEA,VEA,1.0
2020-08-31,VEA,EEM,0.7647214902007895
2020-08-31,VEA,IEF,-0.2083020141495966
2020-08-31,VEA,TLT,-0.22287670095709766
2020-08-31,VEA,TIP,-0.18590123418120708
2020-08-31,VEA,LQD,0.44266692594246426
2020-08-31,VEA,VNQ,0.2346307089269154
2020-08-31,VEA,GLD,0.23493386289759652
2020-08-31,VEA,DBC,0.22405228040212533
2020-08-31,EEM,SPY,0.7416651355659908
2020-08-31,EEM,VEA,0.7647214902007895
2020-08-31,EEM,EEM,0.9999999999999999
2020-08-31,EEM,IEF,-0.19845263115252357
2020-08-31,EEM,TLT,-0.2182344261591168
2020-08-31,EEM,TIP,-0.18138533882636046
2020-08-31,EEM,LQD,0.42208035867286076
2020-08-31,EEM,VNQ,0.2706672313853275
2020-08-31,EEM,GLD,0.23425094026104434
2020-08-31,EEM,DBC,0.25379790523236767
2020-08-31,IEF,SPY,-0.19501118587140628
2020-08-31,IEF,VEA,-0.2083020141495966
2020-08-31,IEF,EEM,-0.19845263115252357
2020-08-31,IEF,IEF,0.9999999999999999
2020-08-31,IEF,TLT,0.7728162175105594
2020-08-31,IEF,TIP,0.7670436966012065
2020-08-31,IEF,LQD,0.09811629026135994
2020-08-31,IEF,VNQ,0.140436527312287
2020-08-31,IEF,GLD,0.11666797811088214
2020-08-31,IEF,DBC,0.1003432644531744
2020-08-31,TLT,SPY,-0.19045010229967577
2020-08-31,TLT,VEA,-0.22287670095709766
2020-08-31,TLT,EEM,-0.2182344261591168
2020-08-31,TLT,IEF,0.7728162175105594
2020-08-31,TLT,TLT,1.0
2020-08-31,TLT,TIP,0.7702945343860622
2020-08-31,TLT,LQD,0.06268059745460602
2020-08-31,TLT,VNQ,0.13460568399194606
2020-08-31,TLT,GLD,0.13284594109342482
2020-08-31,TLT,DBC,0.10902535403702059
2020-08-31,TIP,SPY,-0.17811717457079926
2020-08-31,TIP,VEA,-0.18590123418120708
2020-08-31,TIP,EEM,-0.18138533882636046
2020-08-31,TIP,IEF,0.7670436966012065
2020-08-31,TIP,TLT,0.7702945343860622
2020-08-31,TIP,TIP,1.0
2020-08-31,TIP,LQD,0.10076667447279566
2020-08-31,TIP,VNQ,0.12372178550503493
2020-08-31,TIP,GLD,0.11279392320259898
2020-08-31,TIP,DBC,0.09302449774297969
2020-08-31,LQD,SPY,0.4624583642831189
2020-08-31,LQD,VEA,0.44266692594246426
2020-08-31,LQD,EEM,0.42208035867286076
2020-08-31,LQD,IEF,0.09811629026135994
2020-08-31,LQD,TLT,0.06268059745460602
2020-08-31,LQD,TIP,0.10076667447279566
2020-08-31,LQD,LQD,0.9999999999999999
2020-08-31,LQD,VNQ,0.10078795675361309
2020-08-31,LQD,GLD,0.06869033825320069
2020-08-31,LQD,DBC,0.08432182056055239
2020-08-31,VNQ,SPY,0.24539636050583186
2020-08-31,VNQ,VEA,0.2346307089269154
2020-08-31,VNQ,EEM,0.2706672313853275
2020-08-31,VNQ,IEF,0.140436527312287
2020-08-31,VNQ,TLT,0.13460568399194606
2020-08-31,VNQ,TIP,0.12372178550503493
2020-08-31,VNQ,LQD,0.10078795675361309
2020-08-31,VNQ,VNQ,1.0
2020-08-31,VNQ,GLD,0.09459657875448767
2020-08-31,VNQ,DBC,0.33887943877781784
2020-08-31,GLD,SPY,0.23567803775509555
2020-08-31,GLD,VEA,0.23493386289759652
2020-08-31,GLD,EEM,0.23425094026104434
2020-08-31,GLD,IEF,0.11666797811088214
2020-08-31,GLD,TLT,0.13284594109342482
2020-08-31,GLD,TIP,0.11279392320259898
2020-08-31,GLD,LQD,0.06869033825320069
2020-08-31,GLD,VNQ,0.09459657875448767
2020-08-31,GLD,GLD,1.0
2020-08-31,GLD,DBC,0.11383643267752125
2020-08-31,DBC,SPY,0.258564036186581
2020-08-31,DBC,VEA,0.22405228040212533
2020-08-31,DBC,EEM,0.25379790523236767
2020-08-31,DBC,IEF,0.1003432644531744
2020-08-31,DBC,TLT,0.10902535403702059
2020-08-31,DBC,TIP,0.09302449774297969
2020-08-31,DBC,LQD,0.08432182056055239
2020-08-31,DBC,VNQ,0.33887943877781784
2020-08-31,DBC,GLD,0.11383643267752125
2020-08-31,DBC,DBC,1.0
2020-09-30,SPY,SPY,1.0
2020-09-30,SPY,VEA,0.7547852117553565
2020-09-30,SPY,EEM,0.7427548510916581
2020-09-30,SPY,IEF,-0.20285014555194594
2020-09-30,SPY,TLT,-0.20051823563692778
2020-09-30,SPY,TIP,-0.180771194156064
2020-09-30,SPY,LQD,0.45889188655828966
2020-09-30,SPY,VNQ,0.23969236800720792
2020-09-30,SPY,GLD,0.24655415101904096
2020-09-30,SPY,DBC,0.2551978006812569
2020-09-30,VEA,SPY,0.7547852117553565
2020-09-30,VEA,VEA,1.0
2020-09-30,VEA,EEM,0.763293389090869
2020-09-30,VEA,IEF,-0.2215558290987106
2020-09-30,VEA,TLT,-0.2318639043345719
2020-09-30,VEA,TIP,-0.19112583840054514
2020-09-30,VEA,LQD,0.44547647284226743
2020-09-30,VEA,VNQ,0.2326626311474748
2020-09-30,VEA,GLD,0.2416041034952412
2020-09-30,VEA,DBC,0.21569080028829382
2020-09-30,EEM,SPY,0.7427548510916581
2020-09-30,EEM,VEA,0.763293389090869
2020-09-30,EEM,EEM,1.0
2020-09-30,EEM,IEF,-0.21590108405919395
2020-09-30,EEM,TLT,-0.23760375143034798
2020-09-30,EEM,TIP,-0.19301290351200542
2020-09-30,EEM,LQD,0.41561984480477115
2020-09-30,EEM,VNQ,0.26622837869844007
2020-09-30,EEM,GLD,0.237724926018043
2020-09-30,EEM,DBC,0.24761083301431722
2020-09-30,IEF,SPY,-0.20285014555194594
2020-09-30,IEF,VEA,-0.2215558290987106
2020-09-30,IEF,EEM,-0.21590108405919395
2020-09-30,IEF,IEF,1.0
2020-09-30,IEF,TLT,0.7767441941495326
2020-09-30,IEF,TIP,0.7689996864279269
2020-09-30,IEF,LQD,0.09801130431482563
2020-09-30,IEF,VNQ,0.1429660512811875
2020-09-30,IEF,GLD,0.10816986788642341
2020-09-30,IEF,DBC,0.09687265972587326
2020-09-30,TLT,SPY,-0.20051823563692778
2020-09-30,TLT,VEA,-0.2318639043345719
2020-09-30,TLT,EEM,-0.23760375143034798
2020-09-30,TLT,IEF,0.7767441941495326
2020-09-30,TLT,TLT,0.9999999999999999
2020-09-30,TLT,TIP,0.7747623838484633
2020-09-30,TLT,LQD,0.05173169945720226
2020-09-30,TLT,VNQ,0.13679591615569434
2020-09-30,TLT,GLD,0.13309780633193097
2020-09-30,TLT,DBC,0.11140398776268126
2020-09-30,TIP,SPY,-0.180771194156064
2020-09-30,TIP,VEA,-0.19112583840054514
2020-09-30,TIP,EEM,-0.19301290351200542
2020-09-30,TIP,IEF,0.7689996864279269
2020-09-30,TIP,TLT,0.7747623838484633
2020-09-30,TIP,TIP,1.0
2020-09-30,TIP,LQD,0.09193758749377531
2020-09-30,TIP,VNQ,0.12958864227490346
2020-09-30,TIP,GLD,0.11208146752983782
2020-09-30,TIP,DBC,0.096730862646003
2020-09-30,LQD,SPY,0.45889188655828966
2020-09-30,LQD,VEA,0.44547647284226743
2020-09-30,LQD,EEM,0.41561984480477115
2020-09-30,LQD,IEF,0.09801130431482563
2020-09-30,LQD,TLT,0.05173169945720226
2020-09-30,LQD,TIP,0.09193758749377531
2020-09-30,LQD,LQD,0.9999999999999999
2020-09-30,LQD,VNQ,0.10359843825007846
2020-09-30,LQD,GLD,0.07258681121247278
2020-09-30,LQD,DBC,0.08582395737407422
2020-09-30,VNQ,SPY,0.23969236800720792
2020-09-30,VNQ,VEA,0.2326626311474748
2020-09-30,VNQ,EEM,0.26622837869844007
2020-09-30,VNQ,IEF,0.1429660512811875
2020-09-30,VNQ,TLT,0.13679591615569434
2020-09-30,VNQ,TIP,0.12958864227490346
2020-09-30,VNQ,LQD,0.10359843825007846
2020-09-30,VNQ,VNQ,1.0
2020-09-30,VNQ,GLD,0.09712237557688211
2020-09-30,VNQ,DBC,0.33556007643511737
2020-09-30,GLD,SPY,0.24655415101904096
2020-09-30,GLD,VEA,0.2416041034952412
2020-09-30,GLD,EEM,0.237724926018043
2020-09-30,GLD,IEF,0.10816986788642341
2020-09-30,GLD,TLT,0.13309780633193097
2020-09-30,GLD,TIP,0.11208146752983782
2020-09-30,GLD,LQD,0.07258681121247278
2020-09-30,GLD,VNQ,0.09712237557688211
2020-09-30,GLD,GLD,1.0
2020-09-30,GLD,DBC,0.10581678736262466
2020-09-30,DBC,SPY,0.2551978006812569
2020-09-30,DBC,VEA,0.21569080028829382
2020-09-30,DBC,EEM,0.24761083301431722
2020-09-30,DBC,IEF,0.09687265972587326
2020-09-30,DBC,TLT,0.11140398776268126
2020-09-30,DBC,TIP,0.096730862646003
2020-09-30,DBC,LQD,0.08582395737407422
2020-09-30,DBC,VNQ,0.33556007643511737
2020-09-30,DBC,GLD,0.10581678736262466
2020-09-30,DBC,DBC,1.0
2020-10-30,SPY,SPY,1.0
2020-10-30,SPY,VEA,0.7569713056236922
2020-10-30,SPY,EEM,0.7456073258224851
2020-10-30,SPY,IEF,-0.19584369468002755
2020-10-30,SPY,TLT,-0.19061351265984308
2020-10-30,SPY,TIP,-0.1759221235689746
2020-10-30,SPY,LQD,0.46458997989589584
2020-10-30,SPY,VNQ,0.2379408721356736
2020-10-30,SPY,GLD,0.23963181588109703
2020-10-30,SPY,DBC,0.25994545308594846
2020-10-30,VEA,SPY,0.7569713056236922
2020-10-30,VEA,VEA,1.0
2020-10-30,VEA,EEM,0.769188803075399
2020-10-30,VEA,IEF,-0.20581404848893264
2020-10-30,VEA,TLT,-0.2129232661109018
2020-10-30,VEA,TIP,-0.183105531176415
2020-10-30,VEA,LQD,0.4547490218858757
2020-10-30,VEA,VNQ,0.2312872781766138
2020-10-30,VEA,GLD,0.24090713406367878
2020-10-30,VEA,DBC,0.22234931157270166
2020-10-30,EEM,SPY,0.7456073258224851
2020-10-30,EEM,VEA,0.769188803075399
2020-10-30,EEM,EEM,1.0
2020-10-30,EEM,IEF,-0.20759116837879812
2020-10-30,EEM,TLT,-0.22012528596899114
2020-10-30,EEM,TIP,-0.18320414443508246
2020-10-30,EEM,LQD,0.4219252444477485
2020-10-30,EEM,VNQ,0.2680943720325849
2020-10-30,EEM,GLD,0.24913130738909325
2020-10-30,EEM,DBC,0.2553599202928111
2020-10-30,IEF,SPY,-0.19584369468002755
2020-10-30,IEF,VEA,-0.20581404848893264
2020-10-30,IEF,EEM,-0.20759116837879812
2020-10-30,IEF,IEF,1.0
2020-10-30,IEF,TLT,0.7757771506528273
2020-10-30,IEF,TIP,0.7673878888362333
2020-10-30,IEF,LQD,0.08688429562734833
2020-10-30,IEF,VNQ,0.1382804227362382
2020-10-30,IEF,GLD,0.11943467558971935
2020-10-30,IEF,DBC,0.10157953312164618
2020-10-30,TLT,SPY,-0.19061351265984308
2020-10-30,TLT,VEA,-0.2129232661109018
2020-10-30,TLT,EEM,-0.22012528596899114
2020-10-30,TLT,IEF,0.7757771506528273
2020-10-30,TLT,TLT,0.9999999999999999
2020-10-30,TLT,TIP,0.774121716387277
2020-10-30,TLT,LQD,0.05097844877701654
2020-10-30,TLT,VNQ,0.14000827009243796
2020-10-30,TLT,GLD,0.14433834677969157
2020-10-30,TLT,DBC,0.11855769920295896
2020-10-30,TIP,SPY,-0.1759221235689746
2020-10-30,TIP,VEA,-0.183105531176415
2020-10-30,TIP,EEM,-0.18320414443508246
2020-10-30,TIP,IEF,0.7673878888362333
2020-10-30,TIP,TLT,0.774121716387277
2020-10-30,TIP,TIP,1.0
2020-10-30,TIP,LQD,0.08609703819650688
2020-10-30,TIP,VNQ,0.12091386115469656
2020-10-30,TIP,GLD,0.11286297875188922
2020-10-30,TIP,DBC,0.09706964647390301
2020-10-30,LQD,SPY,0.46458997989589584
2020-10-30,LQD,VEA,0.4547490218858757
2020-10-30,LQD,EEM,0.4219252444477485
2020-10-30,LQD,IEF,0.08688429562734833
2020-10-30,LQD,TLT,0.05097844877701654
2020-10-30,LQD,TIP,0.08609703819650688
2020-10-30,LQD,LQD,1.0
2020-10-30,LQD,VNQ,0.09352542905936669
2020-10-30,LQD,GLD,0.07596158494861642
2020-10-30,LQD,DBC,0.09021566551992276
2020-10-30,VNQ,SPY,0.2379408721356736
2020-10-30,VNQ,VEA,0.2312872781766138
2020-10-30,VNQ,EEM,0.2680943720325849
2020-10-30,VNQ,IEF,0.1382804227362382
2020-10-30,VNQ,TLT,0.14000827009243796
2020-10-30,VNQ,TIP,0.12091386115469656
2020-10-30,VNQ,LQD,0.09352542905936669
2020-10-30,VNQ,VNQ,1.0
2020-10-30,VNQ,GLD,0.09962054800008097
2020-10-30,VNQ,DBC,0.3449386710147545
2020-10-30,GLD,SPY,0.23963181588109703
2020-10-30,GLD,VEA,0.24090713406367878
2020-10-30,GLD,EEM,0.24913130738909325
2020-10-30,GLD,IEF,0.11943467558971935
2020-10-30,GLD,TLT,0.14433834677969157
2020-10-30,GLD,TIP,0.11286297875188922
2020-10-30,GLD,LQD,0.07596158494861642
2020-10-30,GLD,VNQ,0.09962054800008097
2020-10-30,GLD,GLD,0.9999999999999998
2020-10-30,GLD,DBC,0.10278001314404721
2020-10-30,DBC,SPY,0.25994545308594846
2020-10-30,DBC,VEA,0.22234931157270166
2020-10-30,DBC,EEM,0.2553599202928111
2020-10-30,DBC,IEF,0.10157953312164618
2020-10-30,DBC,TLT,0.11855769920295896
2020-10-30,DBC,TIP,0.09706964647390301
2020-10-30,DBC,LQD,0.09021566551992276
2020-10-30,DBC,VNQ,0.3449386710147545
2020-10-30,DBC,GLD,0.10278001314404721
2020-10-30,DBC,DBC,0.9999999999999998
2020-11-30,SPY,SPY,1.0
2020-11-30,SPY,VEA,0.7559429581245396
2020-11-30,SPY,EEM,0.74885470984919
2020-11-30,SPY,IEF,-0.1933350323448992
2020-11-30,SPY,TLT,-0.19156209623651826
2020-11-30,SPY,TIP,-0.17943736335198987
2020-11-30,SPY,LQD,0.4838325851538818
2020-11-30,SPY,VNQ,0.2307373893715579
2020-11-30,SPY,GLD,0.24393164628487166
2020-11-30,SPY,DBC,0.2574139385811782
2020-11-30,VEA,SPY,0.7559429581245396
2020-11-30,VEA,VEA,1.0
2020-11-30,VEA,EEM,0.7716871634848862
2020-11-30,VEA,IEF,-0.21049496633177278
2020-11-30,VEA,TLT,-0.21237392576503705
2020-11-30,VEA,TIP,-0.1867853783341784
2020-11-30,VEA,LQD,0.4736044949092567
2020-11-30,VEA,VNQ,0.22469488229461043
2020-11-30,VEA,GLD,0.2501684079445651
2020-11-30,VEA,DBC,0.2167931999464185
2020-11-30,EEM,SPY,0.74885470984919
2020-11-30,EEM,VEA,0.7716871634848862
2020-11-30,EEM,EEM,0.9999999999999999
2020-11-30,EEM,IEF,-0.20849898909284478
2020-11-30,EEM,TLT,-0.21383415268692146
2020-11-30,EEM,TIP,-0.1822062561688575
2020-11-30,EEM,LQD,0.438859859238572
2020-11-30,EEM,VNQ,0.26929620834804463
2020-11-30,EEM,GLD,0.2643670276577119
2020-11-30,EEM,DBC,0.24780539140070998
2020-11-30,IEF,SPY,-0.1933350323448992
2020-11-30,IEF,VEA,-0.21049496633177278
2020-11-30,IEF,EEM,-0.20849898909284478
2020-11-30,IEF,IEF,1.0
2020-11-30,IEF,TLT,0.7767580988489365
2020-11-30,IEF,TIP,0.7661184319463459
2020-11-30,IEF,LQD,0.07965484658384481
2020-11-30,IEF,VNQ,0.13512246273576856
2020-11-30,IEF,GLD,0.10494561140080873
2020-11-30,IEF,DBC,0.10185173211313465
2020-11-30,TLT,SPY,-0.19156209623651826
2020-11-30,TLT,VEA,-0.21237392576503705
2020-11-30,TLT,EEM,-0.21383415268692146
2020-11-30,TLT,IEF,0.7767580988489365
2020-11-30,TLT,TLT,1.0
2020-11-30,TLT,TIP,0.7742534853674017
2020-11-30,TLT,LQD,0.04233513120939439
2020-11-30,TLT,VNQ,0.14884975727532948
2020-11-30,TLT,GLD,0.1427407356050621
2020-11-30,TLT,DBC,0.1268013378299362
2020-11-30,TIP,SPY,-0.17943736335198987
2020-11-30,TIP,VEA,-0.1867853783341784
2020-11-30,TIP,EEM,-0.1822062561688575
2020-11-30,TIP,IEF,0.7661184319463459
2020-11-30,TIP,TLT,0.7742534853674017
2020-11-30,TIP,TIP,1.0
2020-11-30,TIP,LQD,0.07280332201706786
2020-11-30,TIP,VNQ,0.12494662993456764
2020-11-30,TIP,GLD,0.10505502603846516
2020-11-30,TIP,DBC,0.09727676857252068
2020-11-30,LQD,SPY,0.4838325851538818
2020-11-30,LQD,VEA,0.4736044949092567
2020-11-30,LQD,EEM,0.438859859238572
2020-11-30,LQD,IEF,0.07965484658384481
2020-11-30,LQD,TLT,0.04233513120939439
2020-11-30,LQD,TIP,0.07280332201706786
2020-11-30,LQD,LQD,1.0
2020-11-30,LQD,VNQ,0.10279317635835195
2020-11-30,LQD,GLD,0.07991594104054055
2020-11-30,LQD,DBC,0.09360600247672475
2020-11-30,VNQ,SPY,0.2307373893715579
2020-11-30,VNQ,VEA,0.22469488229461043
2020-11-30,VNQ,EEM,0.26929620834804463
2020-11-30,VNQ,IEF,0.13512246273576856
2020-11-30,VNQ,TLT,0.14884975727532948
2020-11-30,VNQ,TIP,0.12494662993456764
2020-11-30,VNQ,LQD,0.10279317635835195
2020-11-30,VNQ,VNQ,0.9999999999999999
2020-11-30,VNQ,GLD,0.1166387839616201
2020-11-30,VNQ,DBC,0.3423557826916631
2020-11-30,GLD,SPY,0.24393164628487166
2020-11-30,GLD,VEA,0.2501684079445651
2020-11-30,GLD,EEM,0.2643670276577119
2020-11-30,GLD,IEF,0.10494561140080873
2020-11-30,GLD,TLT,0.1427407356050621
2020-11-30,GLD,TIP,0.10505502603846516
2020-11-30,GLD,LQD,0.07991594104054055
2020-11-30,GLD,VNQ,0.1166387839616201
2020-11-30,GLD,GLD,1.0
2020-11-30,GLD,DBC,0.11042281392536996
2020-11-30,DBC,SPY,0.2574139385811782
2020-11-30,DBC,VEA,0.2167931999464185
2020-11-30,DBC,EEM,0.24780539140070998
2020-11-30,DBC,IEF,0.10185173211313465
2020-11-30,DBC,TLT,0.1268013378299362
2020-11-30,DBC,TIP,0.09727676857252068
2020-11-30,DBC,LQD,0.09360600247672475
2020-11-30,DBC,VNQ,0.3423557826916631
2020-11-30,DBC,GLD,0.11042281392536996
2020-11-30,DBC,DBC,1.0
2020-12-31,SPY,SPY,1.0
2020-12-31,SPY,VEA,0.7584714756280566
2020-12-31,SPY,EEM,0.7531551289696987
2020-12-31,SPY,IEF,-0.20259561501321377
2020-12-31,SPY,TLT,-0.20434721087312097
2020-12-31,SPY,TIP,-0.18290589383126923
2020-12-31,SPY,LQD,0.469221323097494
2020-12-31,SPY,VNQ,0.23166029965418164
2020-12-31,SPY,GLD,0.25165861065358164
2020-12-31,SPY,DBC,0.24972999227008175
2020-12-31,VEA,SPY,0.7584714756280566
2020-12-31,VEA,VEA,1.0
2020-12-31,VEA,EEM,0.7689169309714676
2020-12-31,VEA,IEF,-0.22171335552953206
2020-12-31,VEA,TLT,-0.22519272221613212
2020-12-31,VEA,TIP,-0.19564107511390408
2020-12-31,VEA,LQD,0.46752799656694727
2020-12-31,VEA,VNQ,0.22412815960610794
2020-12-31,VEA,GLD,0.2593003069174843
2020-12-31,VEA,DBC,0.20816609519500043
2020-12-31,EEM,SPY,0.7531551289696987
2020-12-31,EEM,VEA,0.7689169309714676
2020-12-31,EEM,EEM,0.9999999999999999
2020-12-31,EEM,IEF,-0.21005153793291118
2020-12-31,EEM,TLT,-0.2121193519452603
2020-12-31,EEM,TIP,-0.18021077306025304
2020-12-31,EEM,LQD,0.4305507115637945
2020-12-31,EEM,VNQ,0.2679392608169868
2020-12-31,EEM,GLD,0.28472912034847775
2020-12-31,EEM,DBC,0.23963148341027943
2020-12-31,IEF,SPY,-0.20259561501321377
2020-12-31,IEF,VEA,-0.22171335552953206
2020-12-31,IEF,EEM,-0.21005153793291118
2020-12-31,IEF,IEF,1.0
2020-12-31,IEF,TLT,0.7772686827351497
2020-12-31,IEF,TIP,0.7646531239559093
2020-12-31,IEF,LQD,0.08834602686358697
2020-12-31,IEF,VNQ,0.1264093461545892
2020-12-31,IEF,GLD,0.0809335791071326
2020-12-31,IEF,DBC,0.09999762412416427
2020-12-31,TLT,SPY,-0.20434721087312097
2020-12-31,TLT,VEA,-0.22519272221613212
2020-12-31,TLT,EEM,-0.2121193519452603
2020-12-31,TLT,IEF,0.7772686827351497
2020-12-31,TLT,TLT,1.0
2020-12-31,TLT,TIP,0.7749581579151843
2020-12-31,TLT,LQD,0.04686643022900828
2020-12-31,TLT,VNQ,0.14003578287370094
2020-12-31,TLT,GLD,0.1205708145293167
2020-12-31,TLT,DBC,0.12055102170895594
2020-12-31,TIP,SPY,-0.18290589383126923
2020-12-31,TIP,VEA,-0.19564107511390408
2020-12-31,TIP,EEM,-0.18021077306025304
2020-12-31,TIP,IEF,0.7646531239559093
2020-12-31,TIP,TLT,0.7749581579151843
2020-12-31,TIP,TIP,1.0
2020-12-31,TIP,LQD,0.08154030020753983
2020-12-31,TIP,VNQ,0.1180349579436398
2020-12-31,TIP,GLD,0.08396933111377625
2020-12-31,TIP,DBC,0.09895612397864918
2020-12-31,LQD,SPY,0.469221323097494
2020-12-31,LQD,VEA,0.46752799656694727
2020-12-31,LQD,EEM,0.4305507115637945
2020-12-31,LQD,IEF,0.08834602686358697
2020-12-31,LQD,TLT,0.04686643022900828
2020-12-31,LQD,TIP,0.08154030020753983
2020-12-31,LQD,LQD,1.0
2020-12-31,LQD,VNQ,0.10119748718872042
2020-12-31,LQD,GLD,0.08839519876256122
2020-12-31,LQD,DBC,0.07709513586355903
2020-12-31,VNQ,SPY,0.23166029965418164
2020-12-31,VNQ,VEA,0.22412815960610794
2020-12-31,VNQ,EEM,0.2679392608169868
2020-12-31,VNQ,IEF,0.1264093461545892
2020-12-31,VNQ,TLT,0.14003578287370094
2020-12-31,VNQ,TIP,0.1180349579436398
2020-12-31,VNQ,LQD,0.10119748718872042
2020-12-31,VNQ,VNQ,1.0
2020-12-31,VNQ,GLD,0.11682131047796067
2020-12-31,VNQ,DBC,0.338246726490748
2020-12-31,GLD,SPY,0.25165861065358164
2020-12-31,GLD,VEA,0.2593003069174843
2020-12-31,GLD,EEM,0.28472912034847775
2020-12-31,GLD,IEF,0.0809335791071326
2020-12-31,GLD,TLT,0.1205708145293167
2020-12-31,GLD,TIP,0.08396933111377625
2020-12-31,GLD,LQD,0.08839519876256122
2020-12-31,GLD,VNQ,0.11682131047796067
2020-12-31,GLD,GLD,0.9999999999999998
2020-12-31,GLD,DBC,0.11627289688628385
2020-12-31,DBC,SPY,0.24972999227008175
2020-12-31,DBC,VEA,0.20816609519500043
2020-12-31,DBC,EEM,0.23963148341027943
2020-12-31,DBC,IEF,0.09999762412416427
2020-12-31,DBC,TLT,0.12055102170895594
2020-12-31,DBC,TIP,0.09895612397864918
2020-12-31,DBC,LQD,0.07709513586355903
2020-12-31,DBC,VNQ,0.338246726490748
2020-12-31,DBC,GLD,0.11627289688628385
2020-12-31,DBC,DBC,1.0
2021-01-29,SPY,SPY,1.0
2021-01-29,SPY,VEA,0.759727388824277
2021-01-29,SPY,EEM,0.7505986264699934
2021-01-29,SPY,IEF,-0.20217561578922935
2021-01-29,SPY,TLT,-0.20711058058981527
2021-01-29,SPY,TIP,-0.18379172698182134
2021-01-29,SPY,LQD,0.4724409394571027
2021-01-29,SPY,VNQ,0.22987259138775268
2021-01-29,SPY,GLD,0.24663513350370278
2021-01-29,SPY,DBC,0.2542836223523725
2021-01-29,VEA,SPY,0.759727388824277
2021-01-29,VEA,VEA,0.9999999999999998
2021-01-29,VEA,EEM,0.7717992000554074
2021-01-29,VEA,IEF,-0.22307668329082062
2021-01-29,VEA,TLT,-0.23027619383332582
2021-01-29,VEA,TIP,-0.19723304040346423
